,Action,Adventure,Animation,Comedy,Crime,Drama,Family,History,Horror,Fantasy_Mystery,Romance,Science Fiction,Thriller,Other,ID
8558,1,0,0,1,0,0,0,0,0,0,0,0,0,1,23194
8559,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10561
8560,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11280
8561,1,0,0,1,0,0,0,0,0,0,1,0,1,0,29076
8562,0,1,0,0,0,1,1,0,0,0,0,0,0,0,20335
8563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24254
8564,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25647
8565,1,0,0,0,0,0,0,0,0,0,0,1,0,1,22559
8566,0,0,0,0,0,1,0,0,0,1,0,0,1,0,23022
8567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28843
8568,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15004
8569,0,0,0,0,1,1,0,0,0,0,1,0,1,0,20689
8570,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27814
8571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13834
8572,1,0,0,0,0,1,0,0,0,0,0,0,1,0,20371
8573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25186
8574,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29474
8575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22710
8576,0,0,0,1,0,0,0,0,0,1,0,0,1,0,15659
8577,0,0,1,1,0,0,1,0,0,0,0,0,0,0,21316
8578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11922
8579,1,0,0,0,0,0,0,0,1,0,0,0,0,1,28248
8580,1,1,0,0,0,1,0,0,0,0,0,0,0,0,12289
8581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23192
8582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18941
8583,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10984
8584,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15374
8585,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14695
8586,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20389
8587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16070
8588,1,1,0,0,0,1,0,0,0,0,0,0,1,0,11866
8589,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18724
8590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28174
8591,1,1,0,0,0,1,0,0,0,0,0,0,1,0,10413
8592,0,0,0,0,1,0,0,0,1,1,1,0,0,0,28435
8593,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13853
8594,0,0,0,1,0,1,0,0,0,0,1,0,0,0,25767
8595,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22292
8596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18618
8597,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27215
8598,0,0,1,0,0,0,1,0,0,0,0,0,0,0,17710
8599,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22293
8600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15126
8601,1,1,0,1,0,1,0,0,0,0,0,0,0,0,11856
8602,1,0,0,0,1,1,0,0,0,0,0,0,1,0,10711
8603,0,0,0,0,0,1,0,0,0,1,0,0,1,0,17057
8604,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18904
8605,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24159
8606,1,0,0,0,1,1,0,0,0,0,1,0,1,0,24163
8607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14291
8608,1,1,1,0,0,0,1,0,0,1,0,0,0,0,13354
8609,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11902
8610,0,0,0,1,0,1,0,0,1,0,0,0,0,0,27492
8611,1,0,0,0,1,0,0,0,0,0,0,0,1,0,18725
8612,1,0,0,0,0,1,0,1,0,0,0,0,0,1,12100
8613,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18503
8614,0,0,0,0,0,1,0,0,0,0,1,0,1,0,29275
8615,1,1,0,0,1,0,0,0,0,0,1,0,1,0,10396
8616,0,1,0,0,0,1,0,0,0,1,1,0,0,0,24021
8617,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15974
8618,0,1,0,1,0,0,1,0,0,0,0,1,0,1,22371
8619,0,0,1,0,0,0,1,0,0,0,0,0,0,0,26312
8620,0,0,0,0,1,1,0,0,0,0,0,0,1,0,21454
8621,0,1,0,0,0,1,0,0,0,0,1,0,0,0,24016
8622,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11761
8623,1,0,0,1,1,0,0,0,0,0,0,0,0,0,14809
8624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10151
8625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14729
8626,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22627
8627,0,0,0,1,0,1,1,0,0,0,0,0,0,0,12781
8628,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26058
8629,0,0,0,0,0,1,0,0,0,0,1,0,0,0,15850
8630,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28574
8631,1,0,0,0,0,0,0,0,0,0,0,0,1,1,23097
8632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25320
8633,0,0,1,1,0,1,0,0,0,0,0,0,0,0,24238
8634,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22365
8635,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26817
8636,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13852
8637,0,1,0,0,0,0,0,0,1,1,0,1,0,0,27664
8638,1,0,0,1,1,1,0,0,0,0,0,0,1,0,26715
8639,0,0,0,0,0,1,0,0,1,1,0,0,1,0,27769
8640,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10157
8641,0,0,0,1,0,1,1,0,0,0,0,0,0,0,20723
8642,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12207
8643,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15736
8644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12147
8645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21616
8646,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19170
8647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26538
8648,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25143
8649,0,0,0,0,0,1,0,0,0,0,1,0,0,1,14667
8650,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25272
8651,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24414
8652,0,1,0,1,0,0,0,0,1,0,0,0,0,0,28440
8653,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10618
8654,1,0,0,0,0,0,0,0,1,0,0,0,0,0,26480
8655,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22824
8656,0,0,0,1,0,1,0,0,0,0,1,0,1,0,23159
8657,0,0,0,0,0,1,0,0,0,1,0,0,1,0,18190
8658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27782
8659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13777
8660,0,0,0,1,1,0,1,0,0,0,0,0,0,0,21147
8661,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13073
8662,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19980
8663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15815
8664,1,0,0,0,0,0,0,0,1,0,0,0,1,0,20034
8665,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25229
8666,0,0,0,1,0,1,0,0,0,0,1,0,0,0,18585
8667,0,1,0,0,0,1,0,0,0,0,0,0,0,1,26652
8668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29845
8669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11420
8670,0,0,0,1,0,1,0,0,0,0,0,0,1,0,22967
8671,0,0,0,0,0,1,1,0,0,1,0,0,0,0,15265
8672,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20225
8673,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11117
8674,1,0,0,0,0,1,0,0,0,0,0,0,1,0,15809
8675,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26820
8676,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16814
8677,0,0,0,1,0,1,0,0,0,0,1,0,0,0,17447
8678,1,1,0,0,0,1,0,0,0,0,1,0,0,0,23018
8679,0,1,0,0,0,0,1,0,0,1,0,1,0,0,13155
8680,0,0,0,0,1,0,0,0,0,0,0,0,1,0,19223
8681,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27439
8682,0,0,0,1,1,1,0,0,0,0,0,0,0,0,15075
8683,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16095
8684,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10306
8685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28709
8686,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15383
8687,0,0,0,1,0,1,0,0,0,0,0,0,1,0,28868
8688,0,0,0,0,0,1,0,0,0,1,0,0,0,0,28480
8689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15732
8690,0,0,0,0,1,1,0,0,0,0,0,0,1,0,16170
8691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28064
8692,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18167
8693,1,0,0,0,0,1,0,1,0,0,0,0,1,1,29032
8694,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19803
8695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14591
8696,0,0,0,0,0,1,0,1,0,0,0,0,0,1,19851
8697,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16313
8698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12247
8699,0,0,0,0,0,0,0,0,1,1,0,0,1,0,27370
8700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14488
8701,1,1,0,0,0,1,0,0,0,0,0,0,0,1,15030
8702,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28018
8703,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19342
8704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20425
8705,1,1,0,0,0,1,0,0,0,0,0,0,1,1,11372
8706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24954
8707,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28196
8708,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10412
8709,0,0,0,0,0,1,0,0,1,0,0,0,1,0,11481
8710,1,1,0,0,0,0,0,0,0,0,0,1,0,0,27270
8711,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25973
8712,0,0,0,1,0,1,0,0,1,0,0,0,1,0,18910
8713,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11519
8714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13643
8715,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11971
8716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11150
8717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15434
8718,0,0,0,1,0,1,0,0,0,0,0,0,0,0,19398
8719,1,0,0,0,0,1,0,0,0,0,0,0,0,0,22236
8720,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10134
8721,0,1,0,1,0,1,1,0,0,0,0,0,0,0,14749
8722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27838
8723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24987
8724,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10691
8725,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24147
8726,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17610
8727,0,0,0,1,0,0,0,0,0,1,1,0,0,0,13477
8728,1,0,0,0,0,0,0,0,1,0,0,0,1,0,10605
8729,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11066
8730,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11361
8731,1,1,0,1,0,0,0,0,0,0,0,0,0,0,17811
8732,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24124
8733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23989
8734,0,0,1,0,0,0,1,0,0,1,0,1,0,0,20455
8735,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29263
8736,0,1,0,1,0,0,1,0,0,0,0,1,0,0,20947
8737,0,0,0,0,1,1,0,0,0,0,0,0,1,0,28490
8738,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19265
8739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24276
8740,1,0,0,0,1,1,0,0,0,0,0,0,1,0,10428
8741,0,0,0,0,0,1,1,0,0,0,0,0,0,0,25180
8742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13636
8743,0,0,0,0,0,1,0,1,0,0,1,0,0,0,14061
8744,0,0,0,0,0,1,1,0,0,0,0,0,0,0,19183
8745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27007
8746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25901
8747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29556
8748,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27917
8749,0,0,0,0,0,1,0,0,0,1,0,1,0,0,27348
8750,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22998
8751,0,0,0,0,0,0,0,0,1,1,0,0,1,0,14209
8752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27614
8753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28744
8754,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27113
8755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28136
8756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10130
8757,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11944
8758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15316
8759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27367
8760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11624
8761,0,0,1,0,0,0,1,0,0,0,0,0,0,0,21767
8762,0,0,0,1,0,0,0,0,0,0,1,0,0,0,13338
8763,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17820
8764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16858
8765,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24143
8766,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15653
8767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12498
8768,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18193
8769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25366
8770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10578
8771,0,0,0,0,0,1,0,0,1,0,0,0,1,0,27728
8772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28166
8773,0,0,0,0,1,1,0,0,0,0,0,0,0,0,20289
8774,0,0,0,1,0,1,0,0,0,0,0,0,0,0,20224
8775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27225
8776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29406
8777,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10226
8778,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14492
8779,0,0,0,1,0,1,0,0,0,0,1,0,0,0,18169
8780,0,0,0,0,0,1,1,0,0,1,0,1,1,0,15081
8781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14542
8782,0,1,0,1,0,1,1,0,0,0,0,0,0,0,11479
8783,1,1,0,1,0,0,0,0,0,0,0,0,1,1,13637
8784,0,0,0,1,0,1,0,0,0,0,1,0,0,0,18446
8785,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11458
8786,1,1,0,0,0,1,0,0,0,0,0,1,0,1,27837
8787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27873
8788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17002
8789,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22711
8790,0,0,0,0,1,0,0,0,0,1,0,0,1,0,16003
8791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22188
8792,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29403
8793,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16764
8794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25569
8795,0,0,0,1,0,1,0,0,0,0,0,0,0,0,28272
8796,1,0,0,1,0,0,0,0,0,0,0,1,0,0,27536
8797,0,0,0,0,1,1,0,0,0,0,0,0,0,0,28258
8798,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20731
8799,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24828
8800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13651
8801,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17887
8802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25882
8803,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19316
8804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23951
8805,0,0,0,0,0,1,0,0,1,0,0,0,0,0,28627
8806,1,1,0,0,1,1,0,0,0,1,0,0,1,0,15375
8807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25000
8808,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14090
8809,0,0,0,0,0,0,0,1,0,0,0,0,0,1,26851
8810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28068
8811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19338
8812,0,0,0,1,0,1,0,0,0,1,0,0,0,0,16171
8813,0,0,0,0,0,1,0,1,0,0,0,0,0,1,10142
8814,0,0,0,0,1,1,0,0,0,0,0,0,0,0,25915
8815,0,0,0,1,1,0,0,0,0,0,0,0,0,0,14267
8816,0,1,0,0,0,0,0,0,0,1,0,0,0,0,27876
8817,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10918
8818,1,0,0,0,1,1,0,0,0,0,0,0,0,0,28796
8819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25460
8820,0,0,0,1,0,1,0,0,0,0,1,0,0,0,11796
8821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28635
8822,0,0,1,0,0,1,0,0,0,1,0,0,0,0,18919
8823,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11230
8824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29798
8825,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12590
8826,0,0,0,0,1,0,0,0,1,0,0,0,1,0,11206
8827,1,0,0,0,0,1,1,0,0,0,0,0,1,0,28945
8828,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16710
8829,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27601
8830,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18607
8831,1,0,0,0,0,0,0,0,0,1,0,1,0,1,26623
8832,1,0,0,0,1,1,0,0,0,0,0,0,1,0,11315
8833,0,0,0,1,0,1,0,0,0,0,0,0,0,0,25389
8834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10994
8835,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13184
8836,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27993
8837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12631
8838,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20894
8839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10371
8840,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27874
8841,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20305
8842,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15772
8843,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15831
8844,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19221
8845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14654
8846,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11700
8847,1,0,0,0,1,0,0,0,0,1,0,0,0,1,27339
8848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17399
8849,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12700
8850,0,0,0,1,1,1,0,0,0,0,0,0,1,0,14019
8851,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21052
8852,0,0,0,0,0,1,0,0,0,0,0,0,1,0,24059
8853,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27904
8854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16419
8855,0,1,0,1,0,0,1,0,0,0,1,0,0,0,11637
8856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15830
8857,0,0,0,1,0,1,0,0,0,0,1,0,0,0,28384
8858,0,0,0,0,0,1,0,0,1,0,0,0,0,0,27742
8859,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28920
8860,0,1,0,0,0,1,1,0,0,0,0,0,0,0,17452
8861,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11544
8862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25618
8863,0,1,1,0,0,0,1,0,0,0,0,0,0,0,13932
8864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10073
8865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25256
8866,0,0,0,1,0,1,0,0,0,0,1,0,0,0,29371
8867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28013
8868,1,0,0,0,0,0,0,0,0,1,0,1,0,0,29173
8869,1,1,0,0,0,1,0,0,0,0,0,0,0,0,20406
8870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27532
8871,0,0,0,1,0,0,1,0,0,1,1,0,0,0,10719
8872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18889
8873,1,0,0,0,0,1,0,0,1,0,0,0,1,0,28734
8874,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27034
8875,0,1,1,1,0,0,1,0,0,1,0,0,0,0,24480
8876,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26233
8877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13043
8878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29592
8879,0,0,0,1,0,1,0,0,0,0,0,0,0,0,23052
8880,0,0,0,0,0,1,1,0,0,0,1,0,0,0,14624
8881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18879
8882,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15727
8883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29804
8884,0,0,0,1,0,1,0,0,0,0,0,0,1,0,20439
8885,0,0,0,0,1,1,0,0,0,0,0,0,0,0,15577
8886,0,1,0,0,0,0,1,0,0,1,0,0,0,0,19051
8887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29883
8888,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15177
8889,0,0,0,0,0,0,0,0,1,0,0,0,1,1,17214
8890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26326
8891,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23919
8892,1,0,0,0,1,1,0,0,0,0,0,0,1,0,19621
8893,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11098
8894,0,1,1,1,0,0,0,0,0,0,0,0,0,0,17305
8895,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22701
8896,0,0,0,1,0,0,0,0,1,1,0,0,0,0,29056
8897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21749
8898,0,0,0,0,1,1,0,0,0,0,1,0,1,0,14615
8899,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23509
8900,1,0,0,1,0,0,1,0,0,0,0,0,0,0,12574
8901,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15386
8902,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16561
8903,1,0,0,1,1,0,0,0,0,0,0,0,0,0,19609
8904,1,0,1,0,0,0,0,0,0,0,0,1,0,0,16157
8905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23621
8906,0,0,0,1,0,0,0,0,0,0,1,0,0,0,20780
8907,0,0,0,1,0,0,0,0,1,0,0,0,0,0,11908
8908,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14497
8909,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19967
8910,0,0,0,1,0,0,0,0,1,0,0,0,0,0,20842
8911,1,1,0,0,0,1,1,0,0,1,0,0,0,0,28963
8912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17705
8913,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10470
8914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22980
8915,0,0,0,1,0,1,1,0,0,0,1,0,0,0,18126
8916,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16257
8917,1,0,0,0,0,0,0,0,0,1,0,0,1,0,13027
8918,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27259
8919,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11185
8920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19536
8921,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11684
8922,0,0,0,1,0,1,1,0,0,0,0,0,0,0,14593
8923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23855
8924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11077
8925,0,1,0,1,0,0,0,0,0,0,1,0,0,0,18437
8926,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27143
8927,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17179
8928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28184
8929,0,0,0,0,0,1,1,0,0,0,1,0,0,0,17474
8930,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24922
8931,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26561
8932,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13393
8933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22814
8934,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10778
8935,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10072
8936,0,0,0,0,0,1,0,0,0,1,0,0,0,0,29454
8937,0,0,0,1,0,1,0,0,0,0,0,0,0,0,15654
8938,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27515
8939,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17143
8940,1,1,0,0,0,0,0,0,1,0,0,0,0,0,28048
8941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,24978
8942,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12489
8943,0,0,0,0,1,1,0,0,1,0,0,0,1,0,18587
8944,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16618
8945,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13154
8946,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16729
8947,1,1,0,0,0,0,1,0,0,0,0,0,0,0,21837
8948,1,1,0,0,0,0,1,0,0,1,0,0,0,0,12232
8949,0,0,0,1,0,1,0,0,0,0,0,0,1,0,22901
8950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17083
8951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20192
8952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28262
8953,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19955
8954,1,1,0,1,1,0,0,0,0,0,0,0,0,0,27679
8955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15473
8956,1,1,0,0,1,0,0,0,0,0,0,0,1,0,13387
8957,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10225
8958,0,0,0,0,1,1,0,0,0,1,0,0,1,0,10955
8959,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16846
8960,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23142
8961,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10707
8962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,24993
8963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11084
8964,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21056
8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19107
8966,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17164
